COUNTRY,HOLDER NAME,ISSUER,ISIN,NET SHORT POSITION (%),POSITION DATE,POSITION CLOSE DATE,MARKET VALUE,NO SHARES,PROCESS DATE,REMARKS
AUSTRIA,"AXIAL CAPITAL MANAGEMENT, LLC",ÖSTERREICHISCHE POST AKTIENGESELLSCHAFT,AT0000APOST4,0.47,12/14/2012,,,,2/27/2013,
AUSTRIA,"CASTLE CREEK ARBITRAGE, LLC",CONWERT IMMOBILIEN INVEST SE,AT0000697750,1.43,11/6/2012,,,,2/27/2013,
AUSTRIA,CQS (UK) LLP,CA IMMOBILIEN ANLAGEN AKTIENGESELLSCHAFT,AT0000641352,0.72,1/4/2013,,,,2/27/2013,
AUSTRIA,CQS (UK) LLP,CONWERT IMMOBILIEN INVEST SE,AT0000697750,1.26,2/22/2013,,,,2/27/2013,
AUSTRIA,JABRE CAPITAL PARTNERS SA,A-TEC INDUSTRIES AG,AT00000ATEC9,3.41,11/1/2012,,,,2/27/2013,
AUSTRIA,LAZARD ASSET MANAGEMENT LLC,CONWERT IMMOBILIEN INVEST SE,AT0000697750,0.56,2/8/2013,,,,2/27/2013,
AUSTRIA,"WELLINGTON MANAGMENT COMPANY, LLP",RAIFFEISEN BANK INTERNATIONAL AG,AT0000606306,0.54,11/1/2012,,,,2/27/2013,
BELGIUM,ENNISMORE FUND MANAGEMENT LIMITED PLC,AGFA GEVAERT NV,BE0003755692,0.82,11/1/2012,,,,2/27/2013,
BELGIUM,TT INTERNATIONAL,BEKAERT,BE0974258874,0.54,11/1/2012,,,,2/27/2013,
BELGIUM,EGERTON CAPITAL LIMITED AS GENERAL PARTNER OF EGERTON CAPITAL LIMITED PARTNERSHIP,BEKAERT,BE0974258874,1.01,2/14/2013,,,,2/27/2013,
BELGIUM,AKO CAPITAL LLP FOR AKO MASTER FUND LIMITED,BELGACOM,BE0003810273,0.71,2/22/2013,,,,2/27/2013,
BELGIUM,"TIGER CONSUMER MANAGEMENT, LLC",DELHAIZE GROUP,BE0003562700,1.05,12/4/2012,,,,2/27/2013,
BELGIUM,"COATUE MANAGEMENT, L.L.C.",DELHAIZE GROUP,BE0003562700,1.23,2/25/2013,,,,2/27/2013,
BELGIUM,ROBLE S.L.,DELHAIZE GROUP,BE0003562700,1.25,12/6/2012,,,,2/27/2013,
BELGIUM,PENNANT CAPITAL MANAGEMENT LLC,DELHAIZE GROUP,BE0003562700,1.42,1/9/2013,,,,2/27/2013,
BELGIUM,AKO CAPITAL LLP FOR AKO MASTER FUND LIMITED,DELHAIZE GROUP,BE0003562700,1.79,1/2/2013,,,,2/27/2013,
BELGIUM,"MAVERICK CAPITAL, LTD.",DELHAIZE GROUP,BE0003562700,2.18,2/25/2013,,,,2/27/2013,
BELGIUM,"WELLINGTON MANAGEMENT COMPANY, LLP",DEXIA SA,BE0003796134,1.02,11/1/2012,,,,2/27/2013,
BELGIUM,ADAGE CAPITAL MANAGEMENT L.P.,SOLVAY,BE0003470755,0.51,1/25/2013,,,,2/27/2013,
BELGIUM,ORBIMED ADVISORS LLC,THROMBOGENICS,BE0003846632,0.97,2/20/2013,,,,2/27/2013,
BELGIUM,ADAGE CAPITAL MANAGEMENT L.P.,THROMBOGENICS,BE0003846632,1.72,2/22/2013,,,,2/27/2013,
BELGIUM,PERCEPTIVE ADVISORS LLC,THROMBOGENICS,BE0003846632,2.05,2/19/2013,,,,2/27/2013,
BELGIUM,SCOPIA FUND MANAGEMENT LLC,UCB,BE0003739530,0.81,1/2/2013,,,,2/27/2013,
DENMARK,"AQR CAPITAL MANAGEMENT, LLC",FLSMIDTH & CO. A/S,DK0010234467,1.33,2/11/2013,,,,2/27/2013,No Change from previous data
DENMARK,BLACKROCK INSTITUTIONAL TRUST COMPANY,FLSMIDTH & CO. A/S,DK0010234467,0.5,2/18/2013,,,,2/27/2013,No Change from previous data
DENMARK,"BLUE RIDGE CAPITAL, LLC",PANDORA A/S,DK0060252690,1.64,2/26/2013,,,,2/27/2013,
DENMARK,CITADEL EUROPE LLP,FLSMIDTH & CO. A/S,DK0010234467,0.81,2/12/2013,,,,2/27/2013,No Change from previous data
DENMARK,"D. E. SHAW & CO., L.P.",FLSMIDTH & CO. A/S,DK0010234467,1.01,1/18/2013,,,,2/27/2013,No Change from previous data
DENMARK,DANSKE BANK A/S,HARBOES BRYGGERI A/S,DK0060014751,0.56,1/24/2013,,,,2/27/2013,No Change from previous data
DENMARK,ETON PARK INTERNATIONAL LLP,VESTAS WIND SYSTEMS A/S,DK0010268606,2.37,2/8/2013,,,,2/27/2013,No Change from previous data
DENMARK,"GEORGETOWN ASSET HOLDINGS, LTD",PANDORA A/S,DK0060252690,1.21,1/18/2013,,,,2/27/2013,No Change from previous data
DENMARK,"HIGHBRIDGE CAPITAL MANAGEMENT, LLC",FLSMIDTH & CO. A/S,DK0010234467,0.55,2/11/2013,,,,2/27/2013,No Change from previous data
DENMARK,LANSDOWNE PARTNERS LIMITED,H. LUNDBECK A/S,DK0010287234,0.83,2/4/2013,,,,2/27/2013,No Change from previous data
DENMARK,"MAVERICK CAPITAL, LTD.",FLSMIDTH & CO. A/S,DK0010234467,1.27,2/12/2013,,,,2/27/2013,No Change from previous data
DENMARK,PERELLA WEINBERG PARTNERS CAPITAL MANAGEMENT,VESTAS WIND SYSTEMS A/S,DK0010268606,0.78,2/26/2013,,,,2/27/2013,
DENMARK,SAEMOR CAPITAL B.V:,NKT HOLDING A/S,DK0010287663,0.54,1/14/2013,,,,2/27/2013,No Change from previous data
DENMARK,SOTHIC CAPITAL MANAGEMENT LLP,VESTAS WIND SYSTEMS A/S,DK0010268606,1.35,2/21/2013,,,,2/27/2013,No Change from previous data
FINLAND,"BLACKROCK INSTITUTIONAL TRUST COMPANY, NATIONAL ASSOCIATION",CARGOTEC OYJ,FI0009013429,0.55,1/30/2013,,,,2/27/2013,
FINLAND,ODEY ASSET MANAGEMENT LLP,KEMIRA OYJ,FI0009004824,1,2/25/2013,,,,2/27/2013,
FINLAND,ADELPHI CAPITAL LLP,KESKO OYJ,FI0009000202,0.65,2/6/2013,,,,2/27/2013,
FINLAND,"AQR CAPITAL MANAGEMENT, LLC",KONECRANES OYJ,FI0009005870,0.59,1/17/2013,,,,2/27/2013,
FINLAND,LANSDOWNE PARTNERS LIMITED,METSO OYJ,FI0009007835,1.83,1/3/2013,,,,2/27/2013,
FINLAND,OXFORD ASSET MANAGEMENT,METSÄ BOARD OYJ,FI0009000665,0.59,1/14/2013,,,,2/27/2013,
FINLAND,"S.A.C. CAPITAL ADVISORS, L.P.",NESTE OIL OYJ,FI0009013296,0.9,2/7/2013,,,,2/27/2013,
FINLAND,"DISCOVERY CAPITAL MANAGEMENT, LLC",NOKIA OYJ,FI0009000681,1.7,2/25/2013,,,,2/27/2013,
FINLAND,VIKING GLOBAL INVESTORS LP,NOKIA OYJ,FI0009000681,2.8,2/21/2013,,,,2/27/2013,
FINLAND,FEST N.V.,NOKIA OYJ,FI0009000681,1.54,2/20/2013,,,,2/27/2013,
FINLAND,STEADFAST CAPITAL MANAGEMENT LP,NOKIA OYJ,FI0009000681,0.51,2/11/2013,,,,2/27/2013,
FINLAND,"S.A.C. CAPITAL ADVISORS, L.P.",NOKIA OYJ,FI0009000681,0.6,2/5/2013,,,,2/27/2013,
FINLAND,"FORE RESEARCH & MANAGEMENT, LP",NOKIA OYJ,FI0009000681,0.63,1/25/2013,,,,2/27/2013,
FINLAND,"MAVERICK CAPITAL, LTD.",NOKIA OYJ,FI0009000681,0.93,1/14/2013,,,,2/27/2013,
FINLAND,"BLUE RIDGE CAPITAL, L.L.C.",NOKIA OYJ,FI0009000681,1.5,1/10/2013,,,,2/27/2013,
FINLAND,"BROOKSIDE CAPITAL MANAGEMENT, LLC",NOKIA OYJ,FI0009000681,0.54,1/9/2013,,,,2/27/2013,
FINLAND,LONE PINE CAPITAL LLC,NOKIA OYJ,FI0009000681,0.84,12/11/2012,,,,2/27/2013,
FINLAND,SOROBAN CAPITAL PARTNERS LLC,NOKIA OYJ,FI0009000681,0.51,12/10/2012,,,,2/27/2013,
FINLAND,MARSHALL WACE LLP,NOKIAN RENKAAT OYJ,FI0009005318,0.5,2/14/2013,,,,2/27/2013,
FINLAND,"AQR CAPITAL MANAGEMENT, LLC",NOKIAN RENKAAT OYJ,FI0009005318,1.01,2/11/2013,,,,2/27/2013,
FINLAND,ETON PARK INTERNATIONAL LLP,NOKIAN RENKAAT OYJ,FI0009005318,0.95,11/1/2012,,,,2/27/2013,
FINLAND,"LUXOR CAPITAL GROUP, LP",OUTOKUMPU OYJ,FI0009002422,2.52,2/19/2013,,,,2/27/2013,
FINLAND,ADAGE CAPITAL MANAGEMENT L.P.,OUTOKUMPU OYJ,FI0009002422,1.14,2/13/2013,,,,2/27/2013,
FINLAND,"PENNANT CAPITAL MANAGEMENT, LLC",OUTOKUMPU OYJ,FI0009002422,1.38,11/1/2012,,,,2/27/2013,
FINLAND,"MAVERICK CAPITAL, LTD.",OUTOTEC OYJ,FI0009014575,2.25,2/22/2013,,,,2/27/2013,
FINLAND,UBS O'CONNOR LIMITED,OUTOTEC OYJ,FI0009014575,0.6,2/20/2013,,,,2/27/2013,
FINLAND,CARLSON CAPITAL UK LLP,OUTOTEC OYJ,FI0009014575,1.53,2/19/2013,,,,2/27/2013,
FINLAND,MILLENNIUM CAPITAL PARTNERS LLP,OUTOTEC OYJ,FI0009014575,0.52,2/13/2013,,,,2/27/2013,
FINLAND,"AXIAL CAPITAL MANAGEMENT, LLC",SANOMA OYJ,FI0009007694,0.79,12/27/2012,,,,2/27/2013,
FINLAND,AKO CAPITAL LLP FOR AKO MASTER FUND LIMITED,SANOMA OYJ,FI0009007694,1.1,11/6/2012,,,,2/27/2013,
FINLAND,"MAVERICK CAPITAL, LTD.",STORA ENSO OYJ,FI0009005961,1.29,2/11/2013,,,,2/27/2013,
FINLAND,"ZBI EQUITIES, L.L.C.",STORA ENSO OYJ,FI0009005961,2.52,2/6/2013,,,,2/27/2013,
FINLAND,MERCHANTS' GATE CAPITAL LP,STORA ENSO OYJ,FI0009005961,0.71,1/16/2013,,,,2/27/2013,
FINLAND,"HIGHLINE CAPITAL MANAGEMENT, L.L.C.",STORA ENSO OYJ,FI0009005961,0.5,11/19/2012,,,,2/27/2013,
FINLAND,"COATUE OFFSHORE MASTER FUND, LTD.",STORA ENSO OYJ,FI0009005961,0.62,11/1/2012,,,,2/27/2013,
FINLAND,LONE PINE CAPITAL LLC,STORA ENSO OYJ,FI0009005961,0.92,11/1/2012,,,,2/27/2013,
FINLAND,POLYGON GLOBAL PARTNERS LLP,TALVIVAARAN KAIVOSOSAKEYHTIÖ OYJ,FI0009014716,0.81,2/18/2013,,,,2/27/2013,
FINLAND,SOTHIC CAPITAL MANAGEMENT LLP,TALVIVAARAN KAIVOSOSAKEYHTIÖ OYJ,FI0009014716,2.1,2/6/2013,,,,2/27/2013,
FINLAND,COLUMBUS CIRCLE INVESTORS,TIETO OYJ,FI0009000277,0.66,2/7/2013,,,,2/27/2013,
FINLAND,MARSHALL WACE LLP,TIETO OYJ,FI0009000277,0.5,1/25/2013,,,,2/27/2013,
FINLAND,"ZBI EQUITIES, L.L.C.",UPM-KYMMENE OYJ,FI0009005987,1.06,2/6/2013,,,,2/27/2013,
FINLAND,MERCHANTS' GATE CAPITAL LP,UPM-KYMMENE OYJ,FI0009005987,0.8,1/29/2013,,,,2/27/2013,
FINLAND,AKO CAPITAL LLP FOR AKO MASTER FUND LIMITED,UPM-KYMMENE OYJ,FI0009005987,1.42,1/24/2013,,,,2/27/2013,
FINLAND,"AVENUE CAPITAL MANAGEMENT II, L.P.",UPM-KYMMENE OYJ,FI0009005987,0.51,11/1/2012,,,,2/27/2013,
FRANCE,ADAGE CAPITAL MANAGEMENT,VALLOUREC,FR0000120354,0.46,2/4/2013,,,,2/27/2013,No Change from previous data
FRANCE,AKO CAPITAL LLP,CARREFOUR,FR0000120172,0.78,1/17/2013,,,,2/27/2013,No Change from previous data
FRANCE,AKO CAPITAL LLP,EUTELSAT COMMUNICATIONS,FR0010221234,0.44,2/11/2013,,,,2/27/2013,No Change from previous data
FRANCE,AKO CAPITAL LLP,NEXANS,FR0000044448,3.37,2/20/2013,,,,2/27/2013,No Change from previous data
FRANCE,AKO CAPITAL LLP,SES,LU0088087324,0.48,2/22/2013,,,,2/27/2013,No Change from previous data
FRANCE,AMBER CAPITAL UK LLP,ICADE,FR0000035081,1.16,2/15/2013,,,,2/27/2013,No Change from previous data
FRANCE,"AQR CAPITAL MANAGEMENT, LLC",ALCATEL LUCENT,FR0000130007,0.77,2/25/2013,,,,2/27/2013,
FRANCE,"AQR CAPITAL MANAGEMENT, LLC",NEOPOST S.A.,FR0000120560,1.01,2/1/2013,,,,2/27/2013,No Change from previous data
FRANCE,"AQR CAPITAL MANAGEMENT, LLC",NEXANS,FR0000044448,0.81,2/25/2013,,,,2/27/2013,
FRANCE,ARROWGRASS CAPITAL PARTNERS L.L.P.,ALTRAN TECHNOLOGIES,FR0000034639,0.24,1/16/2013,,,,2/27/2013,No Change from previous data
FRANCE,"AXIAL CAPITAL MANAGEMENT, LLC",NEOPOST S.A.,FR0000120560,0.53,1/17/2013,,,,2/27/2013,No Change from previous data
FRANCE,B AND G MASTER FUND PLC,FAURECIA,FR0000121147,0.46,2/21/2013,,,,2/27/2013,No Change from previous data
FRANCE,B AND G MASTER FUND PLC,VEOLIA ENVIRONNEMENT,FR0000124141,0.78,2/21/2013,,,,2/27/2013,No Change from previous data
FRANCE,"BALYASNY ASSET MANAGEMENT, L.P.",L'OREAL,FR0000120321,0.38,1/30/2013,,,,2/27/2013,No Change from previous data
FRANCE,BARRINGTON WILSHIRE LLC,SOITEC,FR0004025062,1.11,2/1/2013,,,,2/27/2013,No Change from previous data
FRANCE,BLACKROCK INSTITUTIONAL TRUST COMPANY NATIONAL ASSOCIATION,ALCATEL LUCENT,FR0000130007,0.52,2/20/2013,,,,2/27/2013,No Change from previous data
FRANCE,BLACKROCK INVESTMENT MANAGEMENT UK LIMITED,SOITEC,FR0004025062,1.28,2/19/2013,,,,2/27/2013,No Change from previous data
FRANCE,BLACKROCK INVESTMENT MANAGEMENT UK LIMITED,TELEVISION FRANCAISE 1,FR0000054900,0.46,2/4/2013,,,,2/27/2013,No Change from previous data
FRANCE,BNP PARIBAS SA,ALTRAN TECHNOLOGIES,FR0000034639,0.99,2/20/2013,,,,2/27/2013,No Change from previous data
FRANCE,BNP PARIBAS SA,ETABLISSEMENTS MAUREL ET PROM,FR0000051070,0.49,2/14/2013,,,,2/27/2013,No Change from previous data
FRANCE,BNP PARIBAS SA,PEUGEOT S.A.,FR0000121501,0.34,1/14/2013,,,,2/27/2013,No Change from previous data
FRANCE,BNP PARIBAS SA,PUBLICIS GROUPE SA,FR0000130577,0.78,1/29/2013,,,,2/27/2013,No Change from previous data
FRANCE,"CADIAN CAPITAL MANAGEMENT, LLC",COMPAGNIE INDUSTRIELLE ET FINANCIERE D’INGENIERIE INGENICO,FR0000125346,1.71,2/22/2013,,,,2/27/2013,No Change from previous data
FRANCE,CARLSON CAPITAL UK LLP,COMPAGNIE INDUSTRIELLE ET FINANCIERE D’INGENIERIE INGENICO,FR0000125346,0.32,2/8/2013,,,,2/27/2013,No Change from previous data
FRANCE,CITADEL EUROPE LLP,NEXANS,FR0000044448,1.51,2/7/2013,,,,2/27/2013,No Change from previous data
FRANCE,D.E. SHAW & CO. L.P.,PEUGEOT S.A.,FR0000121501,1.62,2/6/2013,,,,2/27/2013,No Change from previous data
FRANCE,EGERTON CAPITAL LIMITED,PEUGEOT S.A.,FR0000121501,1.3,2/13/2013,,,,2/27/2013,No Change from previous data
FRANCE,ELLIOTT MANAGEMENT CORPORATION,PAGESJAUNES GROUPE,FR0010096354,0.88,2/20/2013,,,,2/27/2013,No Change from previous data
FRANCE,EXANE SA,ALTRAN TECHNOLOGIES,FR0000034639,1.13,2/22/2013,,,,2/27/2013,No Change from previous data
FRANCE,FEROX CAPITAL LLP,ALTRAN TECHNOLOGIES,FR0000034639,1.11,2/13/2013,,,,2/27/2013,No Change from previous data
FRANCE,FIL FUND MANAGEMENT LTD,JCDECAUX SA,FR0000077919,0.58,2/12/2013,,,,2/27/2013,No Change from previous data
FRANCE,FIL INVESTMENT SERVICES UK LIMITED,NEXANS,FR0000044448,0.68,2/7/2013,,,,2/27/2013,No Change from previous data
FRANCE,HIGHBRIDGE CAPITAL MANAGEMENT LLC,ETABLISSEMENTS MAUREL ET PROM,FR0000051070,0.67,2/20/2013,,,,2/27/2013,No Change from previous data
FRANCE,HIGHBRIDGE CAPITAL MANAGEMENT LLC,NEXANS,FR0000044448,1.72,2/19/2013,,,,2/27/2013,No Change from previous data
FRANCE,LUXOR CAPITAL GROUP,NEOPOST S.A.,FR0000120560,0.41,1/30/2013,,,,2/27/2013,No Change from previous data
FRANCE,MARSHALL WACE LLP,ALCATEL LUCENT,FR0000130007,0.47,1/17/2013,,,,2/27/2013,No Change from previous data
FRANCE,MARSHALL WACE LLP,NEXANS,FR0000044448,0.51,2/20/2013,,,,2/27/2013,No Change from previous data
FRANCE,MARSHALL WACE LLP,PEUGEOT S.A.,FR0000121501,0.63,2/18/2013,,,,2/27/2013,No Change from previous data
FRANCE,MARSHALL WACE LLP,VEOLIA ENVIRONNEMENT,FR0000124141,0.73,2/25/2013,,,,2/27/2013,
FRANCE,MAVERICK CAPITAL LTD,GEMALTO NV,NL0000400653,1.81,2/1/2013,,,,2/27/2013,No Change from previous data
FRANCE,MAVERICK CAPITAL LTD,THALES,FR0000121329,0.5,2/14/2013,,,,2/27/2013,No Change from previous data
FRANCE,MEDITOR CAPITAL MANAGEMENT LIMITED,EIFFAGE,FR0000130452,1.09,2/21/2013,,,,2/27/2013,No Change from previous data
FRANCE,MEDITOR CAPITAL MANAGEMENT LIMITED,REXEL,FR0010451203,0.19,2/14/2013,,,,2/27/2013,No Change from previous data
FRANCE,MEDITOR CAPITAL MANAGEMENT LIMITED,SUEZ ENVIRONNEMENT COMPANY,FR0010613471,0.44,2/25/2013,,,,2/27/2013,
FRANCE,ODEY ASSET MANAGEMENT LLP,PEUGEOT S.A.,FR0000121501,2.27,2/6/2013,,,,2/27/2013,No Change from previous data
FRANCE,PENNANT CAPITAL MANAGEMENT LLC,NEOPOST S.A.,FR0000120560,1.5,2/18/2013,,,,2/27/2013,No Change from previous data
FRANCE,POLAR CAPTIAL LLP,EUROFINS SCIENTIFIC SE,FR0000038259,0.69,2/15/2013,,,,2/27/2013,No Change from previous data
FRANCE,SIERRA GLOBAL MANAGEMENT L.L.C.,PAGESJAUNES GROUPE,FR0010096354,0.45,1/29/2013,,,,2/27/2013,No Change from previous data
FRANCE,TT INTERNATIONAL,SOITEC,FR0004025062,0.8,1/23/2013,,,,2/27/2013,No Change from previous data
FRANCE,UBS O'CONNOR LIMITED,VALLOUREC,FR0000120354,0.39,1/31/2013,,,,2/27/2013,No Change from previous data
FRANCE,"WELLINGTON MANAGEMENT COMPANY, LLP",COMPAGNIE INDUSTRIELLE ET FINANCIERE D’INGENIERIE INGENICO,FR0000125346,1,2/15/2013,,,,2/27/2013,No Change from previous data
GERMANY,BARRINGTON WILSHIRE LLC,AIXTRON SE,DE000A0WMPJ6,1.86,2/26/2013,,,,2/27/2013,
GERMANY,OCH-ZIFF MANAGEMENT EUROPE LTD.,TUI AG,DE000TUAG000,3.47,2/26/2013,,,,2/27/2013,
GERMANY,UBS AG,DEUTSCHE BETEILIGUNGS AG,DE0005508105,0.59,2/25/2013,,,,2/27/2013,
GERMANY,"AQR CAPITAL MANAGEMENT, LLC",AIXTRON SE,DE000A0WMPJ6,1.02,2/25/2013,,,,2/27/2013,
GERMANY,"HIGHBRIDGE CAPITAL MANAGEMENT, LLC",KLÖCKNER & CO SE,DE000KC01000,1.32,2/25/2013,,,,2/27/2013,
GERMANY,VIKING GLOBAL INVESTORS LP,K+S AKTIENGESELLSCHAFT,DE000KSAG888,2.18,2/25/2013,,,,2/27/2013,
GERMANY,CITADEL ADVISORS LLC,SOLARWORLD AKTIENGESELLSCHAFT,DE0005108401,1.97,2/22/2013,,,,2/27/2013,
GERMANY,MARSHALL WACE LLP,LEONI AG,DE0005408884,0.5,2/22/2013,,,,2/27/2013,
GERMANY,"BLACKROCK INSTITUTIONAL TRUST COMPANY, NATIONAL ASSOCIATION",SALZGITTER AKTIENGESELLSCHAFT,DE0006202005,0.59,2/22/2013,,,,2/27/2013,
GERMANY,"HIGHBRIDGE CAPITAL MANAGEMENT, LLC",KUKA AKTIENGESELLSCHAFT,DE0006204407,1.01,2/22/2013,,,,2/27/2013,
GERMANY,BARRINGTON WILSHIRE LLC,NORDEX SE,DE000A0D6554,1.94,2/22/2013,,,,2/27/2013,
GERMANY,"BLACKROCK INSTITUTIONAL TRUST COMPANY, NATIONAL ASSOCIATION",KLÖCKNER & CO SE,DE000KC01000,0.81,2/22/2013,,,,2/27/2013,
GERMANY,"HIGHBRIDGE CAPITAL MANAGEMENT, LLC",DRILLISCH AKTIENGESELLSCHAFT,DE0005545503,0.69,2/21/2013,,,,2/27/2013,
GERMANY,MARSHALL WACE LLP,COMMERZBANK AKTIENGESELLSCHAFT,DE0008032004,0.54,2/21/2013,,,,2/27/2013,
GERMANY,"BLACKROCK INSTITUTIONAL TRUST COMPANY, NATIONAL ASSOCIATION",EUROMICRON AKTIENGESELLSCHAFT COMMUNICATION & CONTROL TECHNOLOGY,DE000A1K0300,0.5,2/21/2013,,,,2/27/2013,
GERMANY,CITADEL ADVISORS LLC,WACKER CHEMIE AG,DE000WCH8881,1.08,2/21/2013,,,,2/27/2013,
GERMANY,OXFORD ASSET MANAGEMENT,SAF-HOLLAND GMBH,LU0307018795,1.51,2/21/2013,,,,2/27/2013,
GERMANY,CADIAN CAPITAL MANAGEMENT LLC,AXEL SPRINGER AKTIENGESELLSCHAFT,DE0005501357,1.31,2/20/2013,,,,2/27/2013,
GERMANY,"HIGHBRIDGE CAPITAL MANAGEMENT, LLC",TAG IMMOBILIEN AG,DE0008303504,1.75,2/20/2013,,,,2/27/2013,
GERMANY,ENNISMORE FUND MANAGEMENT LIMITED,NORDEX SE,DE000A0D6554,0.6,2/20/2013,,,,2/27/2013,
GERMANY,"HIGHBRIDGE CAPITAL MANAGEMENT, LLC",HEIDELBERGER DRUCKMASCHINEN AKTIENGESELLSCHAFT,DE0007314007,0.6,2/19/2013,,,,2/27/2013,
GERMANY,BARRINGTON WILSHIRE LLC,IVG IMMOBILIEN AG,DE0006205701,2.05,2/15/2013,,,,2/27/2013,
GERMANY,"AQR CAPITAL MANAGEMENT, LLC",KLOECKNER & CO USA BETEILIGUNGS GMBH,DE000KC01000,1.01,2/15/2013,,,,2/27/2013,
GERMANY,OXFORD ASSET MANAGEMENT,KLÖCKNER & CO SE,DE000KC01000,0.51,2/15/2013,,,,2/27/2013,
GERMANY,BG MASTER FUND PLC,KUKA AKTIENGESELLSCHAFT,DE0006204407,0.5,2/14/2013,,,,2/27/2013,
GERMANY,CQS (UK) LLP,DEUTSCHE EUROSHOP AG,DE0007480204,0.58,2/14/2013,,,,2/27/2013,
GERMANY,"DISCOVERY CAPITAL MANAGEMENT, LLC",WACKER CHEMIE AG,DE000WCH8881,1.91,2/14/2013,,,,2/27/2013,
GERMANY,"BLACKROCK INSTITUTIONAL TRUST COMPANY, NATIONAL ASSOCIATION",WINCOR NIXDORF INTERNATIONAL GMBH,DE000A0CAYB2,0.59,2/13/2013,,,,2/27/2013,
GERMANY,"AQR CAPITAL MANAGEMENT, LLC",DIALOG SEMICONDUCTOR PLC,GB0059822006,1.99,2/13/2013,,,,2/27/2013,
GERMANY,"AQR CAPITAL MANAGEMENT, LLC",STADA ARZNEIMITTEL AKTIENGESELLSCHAFT,DE0007251803,1.02,2/11/2013,,,,2/27/2013,
GERMANY,ARROWGRASS CAPITAL PARTNERS LLP,DRÄGERWERK AG & CO. KGAA,DE0005550636,0.9,2/8/2013,,,,2/27/2013,
GERMANY,SOTHIC CAPITAL MANAGEMENT LLP,HEIDELBERGER DRUCKMASCHINEN AKTIENGESELLSCHAFT,DE0007314007,2.19,2/8/2013,,,,2/27/2013,
GERMANY,MEDITOR CAPITAL MANAGEMENT LIMITED,HUGO BOSS AG,DE000A1PHFF7,0.7,2/8/2013,,,,2/27/2013,
GERMANY,"AQR CAPITAL MANAGEMENT, LLC",K+S AKTIENGESELLSCHAFT,DE000KSAG888,0.52,2/8/2013,,,,2/27/2013,
GERMANY,BARRINGTON WILSHIRE LLC,PRAKTIKER AG,DE000A0F6MD5,0.96,2/6/2013,,,,2/27/2013,
GERMANY,"ZBI EQUITIES, L.L.C.",WACKER CHEMIE AG,DE000WCH8881,1.01,2/6/2013,,,,2/27/2013,
GERMANY,ENNISMORE FUND MANAGEMENT LIMITED,DELTICOM AG,DE0005146807,0.69,2/5/2013,,,,2/27/2013,
GERMANY,QVT FINANCIAL LP,WIRECARD AG,DE0007472060,0.59,2/5/2013,,,,2/27/2013,
GERMANY,"D. E. SHAW & CO. (U.K.), LTD.",FREENET AG,DE000A0Z2ZZ5,0.86,2/4/2013,,,,2/27/2013,
GERMANY,ADELPHI CAPITAL LLP,CELESIO AG,DE000CLS1001,0.74,2/4/2013,,,,2/27/2013,
GERMANY,TREMBLANT CAPITAL LP,WINCOR NIXDORF AKTIENGESELLSCHAFT,DE000A0CAYB2,0.7,2/1/2013,,,,2/27/2013,
GERMANY,CASTLE CREEK ARBITRAGE LLC,TUI AG,DE000TUAG000,1,2/1/2013,,,,2/27/2013,
GERMANY,MARBLE ARCH INVESTMENTS,HEIDELBERGER DRUCKMASCHINEN AKTIENGESELLSCHAFT,DE0007314007,3.01,1/31/2013,,,,2/27/2013,
GERMANY,"BLACKROCK INSTITUTIONAL TRUST COMPANY, NATIONAL ASSOCIATION",ELRINGKLINGER AG,DE0007856023,0.81,1/31/2013,,,,2/27/2013,
GERMANY,SAEMOR CAPITAL B.V.,KLÖCKNER & CO SE,DE000KC01000,0.8,1/30/2013,,,,2/27/2013,
GERMANY,PINE RIVER CAPITAL MANAGEMENT L.P.,TUI AG,DE000TUAG000,0.86,1/29/2013,,,,2/27/2013,
GERMANY,OXFORD ASSET MANAGEMENT,IVG IMMOBILIEN AG,DE0006205701,0.51,1/28/2013,,,,2/27/2013,
GERMANY,MARBLE ARCH INVESTMENTS,SOLARWORLD AKTIENGESELLSCHAFT,DE0005108401,1.61,1/25/2013,,,,2/27/2013,
GERMANY,ADELPHI CAPITAL LLP,STADA ARZNEIMITTEL AKTIENGESELLSCHAFT,DE0007251803,0.72,1/24/2013,,,,2/27/2013,
GERMANY,FEROX CAPITAL LLP,QIAGEN N.V,NL0000240000,0.56,1/21/2013,,,,2/27/2013,
GERMANY,POINTSTATE CAPITAL LP,K+S AKTIENGESELLSCHAFT,DE000KSAG888,1.2,1/18/2013,,,,2/27/2013,
GERMANY,MARBLE ARCH INVESTMENTS,UNITED INTERNET AG,DE0005089031,0.71,1/9/2013,,,,2/27/2013,
GERMANY,"WELLINGTON MANAGEMENT COMPANY, LLP",DEUTSCHE EUROSHOP AG,DE0007480204,2.55,1/9/2013,,,,2/27/2013,
GERMANY,"AQR CAPITAL MANAGEMENT, LLC",INFINEON TECHNOLOGIES AG,DE0006231004,0.7,1/3/2013,,,,2/27/2013,
GERMANY,BARRINGTON WILSHIRE LLC,SMA SOLAR TECHNOLOGY AG,DE000A0DJ6J9,1.3,1/3/2013,,,,2/27/2013,
GERMANY,LINDEN ADVISORS LP,TAG IMMOBILIEN AG,DE0008303504,1.38,12/21/2012,,,,2/27/2013,
